AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4215.256,4240.385,4170.513,4216.795,4232.564,4247.308,4249.231,4516.026,4364.615,4332.692,4343.462,5432.821,4195.897,4130.256,1682464758.4509947
4219.615,4234.615,4168.974,4216.795,4233.718,4249.615,4251.923,4515.385,4365.769,4330.385,4338.333,5432.564,4191.41,4129.872,1682464758.4509947
4221.41,4234.615,4160.256,4216.795,4233.974,4249.744,4255.128,4517.564,4364.872,4333.974,4338.59,5437.692,4193.59,4128.846,1682464758.4809945
4218.077,4240.256,4161.154,4217.051,4235.256,4245.513,4253.718,4519.359,4366.282,4335.128,4342.564,5439.103,4197.692,4129.872,1682464758.4809945
4216.795,4238.846,4166.154,4216.795,4233.846,4247.179,4252.179,4517.692,4367.179,4331.667,4340.641,5435.128,4195.128,4130.256,1682464758.4809945
4217.308,4237.436,4164.615,4216.795,4233.59,4252.436,4252.821,4516.923,4365.128,4333.462,4341.154,5434.744,4193.077,4131.026,1682464758.4809945
4216.154,4238.205,4162.564,4217.436,4241.154,4250.641,4251.154,4517.821,4364.487,4333.333,4343.974,5435.897,4194.231,4131.41,1682464758.5129943
4217.308,4236.41,4161.667,4217.436,4242.308,4243.846,4248.333,4517.564,4365.513,4329.872,4341.282,5435.897,4196.282,4129.359,1682464758.5129943
4217.949,4236.795,4165.128,4216.282,4233.333,4246.026,4251.795,4517.564,4363.205,4334.231,4339.487,5435.0,4197.692,4125.641,1682464758.5129943
4216.667,4240.128,4168.59,4215.513,4232.564,4250.385,4253.846,4519.744,4362.821,4336.154,4343.462,5433.333,4199.103,4125.385,1682464758.5129943
4218.718,4238.077,4166.538,4215.897,4237.436,4249.103,4253.846,4521.667,4365.256,4335.385,4345.385,5434.872,4197.692,4129.231,1682464758.5479941
4219.615,4235.641,4165.897,4216.282,4233.077,4249.103,4256.41,4518.974,4365.0,4336.538,4342.051,5438.846,4196.154,4129.231,1682464758.5479941
4217.051,4238.718,4168.333,4215.385,4235.769,4250.385,4256.282,4516.667,4363.59,4333.205,4338.974,5438.077,4197.692,4126.154,1682464758.5479941
4216.667,4239.744,4164.231,4216.026,4244.231,4246.538,4251.923,4519.231,4364.744,4331.026,4340.769,5434.487,4199.487,4127.051,1682464758.548994
4218.077,4237.692,4164.231,4218.205,4238.59,4244.231,4251.667,4518.718,4365.256,4332.051,4342.692,5435.256,4199.615,4130.256,1682464758.570994
