AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4320.385,4428.333,4377.564,4424.103,4464.231,4320.385,4269.872,4376.667,4394.615,4366.667,4473.846,4553.59,4430.385,4445.897,1682526821.3623006
4321.026,4425.641,4377.436,4428.077,4452.436,4318.59,4263.718,4373.333,4380.128,4381.154,4470.897,4551.026,4429.744,4444.487,1682526821.3627973
4320.513,4428.462,4378.718,4429.615,4443.205,4322.692,4271.41,4375.897,4366.154,4389.872,4462.308,4546.667,4431.282,4442.308,1682526821.3928487
4322.179,4447.564,4395.385,4445.256,4493.59,4327.436,4282.436,4385.897,4402.179,4388.846,4484.744,4567.564,4448.462,4457.179,1682526821.3928487
4320.385,4433.205,4385.641,4436.026,4491.41,4326.282,4270.0,4387.308,4418.077,4372.692,4489.487,4564.872,4438.205,4449.103,1682526821.3933723
4317.821,4405.769,4362.821,4413.333,4431.795,4324.231,4261.538,4380.385,4380.0,4360.897,4456.667,4533.462,4412.821,4427.179,1682526821.3933723
4319.231,4423.846,4376.923,4428.59,4439.103,4324.872,4274.359,4381.795,4368.974,4364.744,4458.718,4541.667,4430.513,4440.128,1682526821.4319615
4321.923,4440.513,4388.333,4439.744,4477.179,4326.154,4277.692,4385.128,4392.179,4357.949,4481.538,4562.436,4443.974,4451.795,1682526821.4325225
4320.385,4424.744,4373.974,4420.0,4456.026,4326.282,4269.487,4382.564,4401.667,4353.462,4473.846,4554.359,4429.487,4437.051,1682526821.4325225
4319.487,4425.641,4377.564,4423.205,4432.564,4325.385,4270.513,4383.846,4404.359,4371.154,4472.051,4552.564,4435.897,4440.513,1682526821.4330308
4320.897,4435.0,4385.513,4436.026,4447.179,4323.333,4276.41,4384.744,4397.949,4365.385,4479.359,4553.846,4441.026,4450.128,1682526821.4330308
4320.513,4429.231,4376.282,4424.615,4441.154,4323.333,4272.821,4381.667,4382.692,4344.615,4470.385,4544.744,4429.231,4439.744,1682526821.4335825
4319.231,4438.462,4387.051,4431.154,4440.385,4328.462,4268.462,4381.538,4389.872,4355.128,4479.231,4553.205,4440.0,4448.59,1682526821.4340792
4322.051,4450.128,4403.718,4451.538,4476.41,4332.308,4274.744,4382.949,4402.051,4363.846,4497.179,4564.487,4455.769,4465.513,1682526821.434151
4322.564,4432.436,4387.821,4436.282,4471.795,4327.692,4275.256,4384.615,4395.897,4351.667,4480.385,4551.795,4438.077,4449.872,1682526821.4877791
4320.769,4415.128,4370.897,4413.59,4417.949,4323.718,4268.846,4390.128,4406.923,4336.41,4461.538,4539.359,4422.051,4430.0,1682526821.4877791
4321.923,4421.026,4378.462,4419.615,4405.0,4327.308,4274.231,4390.769,4426.795,4337.179,4469.103,4543.205,4428.718,4433.333,1682526821.488279
4323.462,4419.744,4380.513,4420.0,4424.872,4328.462,4282.692,4383.333,4399.231,4345.256,4467.949,4543.077,4425.641,4433.718,1682526821.4887755
4322.308,4407.821,4371.154,4408.846,4415.641,4325.641,4277.436,4381.154,4363.59,4339.872,4456.41,4535.256,4416.026,4425.897,1682526821.525094
