AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4377.436,4376.026,4327.179,4366.667,4381.923,4400.0,4393.077,4379.103,4374.872,4343.59,4294.872,4468.462,4311.154,4290.897,1683035448.396039
4371.923,4376.026,4324.103,4360.641,4374.615,4387.821,4388.59,4373.333,4363.59,4335.128,4272.949,4462.949,4299.231,4282.692,1683035448.396039
4359.615,4361.538,4314.872,4347.692,4369.872,4389.359,4385.256,4369.231,4344.231,4320.385,4257.051,4449.744,4288.462,4274.103,1683035448.396039
4358.974,4351.667,4310.513,4348.205,4372.308,4396.282,4388.846,4371.41,4353.846,4330.0,4267.692,4444.615,4294.359,4274.615,1683035448.4329107
4361.282,4359.231,4310.385,4347.692,4379.359,4390.897,4393.205,4374.359,4367.564,4337.692,4270.897,4450.513,4296.282,4276.41,1683035448.4339125
4352.051,4359.103,4306.282,4337.821,4379.359,4379.615,4383.846,4367.692,4355.385,4325.0,4256.41,4446.282,4284.615,4272.692,1683035448.4339125
4349.359,4353.462,4302.949,4336.667,4372.821,4381.41,4374.103,4359.744,4347.692,4325.769,4259.103,4437.436,4280.513,4272.564,1683035448.4339125
4357.821,4357.949,4306.282,4348.077,4366.026,4392.308,4381.154,4367.821,4358.846,4336.538,4274.359,4443.974,4291.923,4279.872,1683035448.4558432
4359.359,4359.103,4308.846,4351.795,4363.718,4396.667,4389.231,4379.103,4356.41,4328.59,4268.205,4452.692,4296.795,4282.308,1683035448.4558432
4362.436,4361.026,4310.769,4350.897,4371.795,4399.872,4393.59,4380.513,4358.205,4326.282,4258.077,4454.359,4293.974,4281.41,1683035448.4558432
4374.615,4376.538,4318.205,4359.615,4378.718,4404.231,4402.949,4384.103,4381.154,4342.051,4270.385,4463.333,4298.59,4286.795,1683035448.4568303
4373.205,4377.051,4318.846,4362.436,4376.282,4406.923,4403.846,4388.333,4386.282,4348.974,4279.103,4467.949,4302.436,4288.077,1683035448.494703
4361.154,4360.513,4308.974,4348.59,4377.308,4409.872,4397.821,4380.513,4367.692,4340.256,4265.513,4458.077,4295.0,4281.538,1683035448.494703
4362.821,4363.333,4307.179,4340.513,4388.846,4416.923,4396.538,4372.564,4354.103,4328.846,4258.974,4453.718,4294.615,4279.872,1683035448.494703
4371.154,4378.974,4314.487,4349.744,4394.744,4416.41,4398.205,4377.308,4360.641,4326.923,4275.513,4460.641,4306.026,4287.949,1683035448.494703
4376.41,4382.564,4320.513,4361.154,4391.795,4411.667,4404.359,4388.077,4379.615,4347.179,4294.615,4473.462,4317.051,4295.128,1683035448.5236068
4381.795,4385.256,4327.949,4365.769,4391.282,4415.385,4412.692,4394.103,4389.103,4367.949,4300.897,4488.974,4326.41,4298.718,1683035448.5236068
4387.821,4393.846,4330.641,4370.641,4391.538,4412.821,4409.744,4391.282,4377.692,4360.0,4298.205,4490.641,4330.513,4295.769,1683035448.5236068
4375.641,4383.718,4316.154,4362.949,4382.949,4393.974,4391.282,4376.154,4359.231,4341.923,4285.897,4466.923,4317.692,4282.308,1683035448.5236068
4354.615,4362.436,4305.641,4343.462,4373.846,4391.282,4385.385,4369.872,4363.59,4337.564,4271.923,4451.41,4302.692,4277.051,1683035448.5535166
4366.538,4364.231,4317.949,4344.615,4380.0,4413.974,4406.154,4389.615,4382.436,4348.974,4284.487,4472.564,4312.821,4291.667,1683035448.5535166
4380.0,4370.256,4323.846,4354.615,4382.949,4412.308,4410.256,4395.128,4378.205,4356.667,4291.41,4480.513,4317.179,4294.487,1683035448.5535166
4358.718,4362.308,4308.974,4342.436,4376.154,4392.821,4389.744,4373.718,4362.821,4344.487,4268.718,4453.59,4295.641,4278.462,1683035448.5535166
4346.154,4361.795,4304.487,4334.872,4372.692,4400.769,4386.282,4369.359,4368.077,4333.077,4263.462,4446.795,4292.179,4276.282,1683035448.583614
4357.308,4368.462,4311.795,4349.744,4369.359,4414.615,4399.744,4384.744,4374.744,4338.077,4277.051,4463.974,4306.538,4285.769,1683035448.583614
4357.949,4367.692,4312.436,4352.949,4368.974,4413.718,4401.154,4388.974,4365.128,4344.872,4273.59,4468.974,4303.718,4285.641,1683035448.583614
4350.256,4362.051,4309.231,4339.744,4372.436,4407.179,4394.231,4381.154,4363.974,4343.59,4263.59,4458.205,4293.462,4282.692,1683035448.583614
4353.974,4365.769,4310.513,4341.538,4381.667,4406.538,4395.641,4378.462,4380.0,4346.923,4260.769,4453.846,4293.846,4283.718,1683035448.621483
4367.179,4380.256,4319.872,4356.667,4392.436,4408.974,4401.538,4382.692,4379.744,4350.128,4267.436,4464.359,4301.41,4285.641,1683035448.621483
4366.795,4375.641,4318.846,4351.41,4380.0,4389.103,4392.179,4372.692,4348.333,4330.769,4268.462,4460.0,4295.128,4279.359,1683035448.621483
4347.179,4356.026,4300.897,4330.128,4364.103,4372.436,4371.795,4352.436,4335.256,4311.538,4250.513,4437.179,4276.667,4269.615,1683035448.621483
4338.974,4353.205,4293.59,4325.897,4375.128,4399.231,4372.564,4352.821,4353.333,4314.487,4236.923,4436.026,4275.256,4272.821,1683035448.6504033
4357.308,4364.359,4308.974,4342.949,4387.564,4430.897,4395.0,4376.538,4367.564,4330.513,4251.026,4458.462,4298.59,4284.615,1683035448.6504033
4360.256,4359.872,4310.897,4341.795,4365.128,4411.41,4394.103,4376.667,4358.205,4327.821,4257.821,4452.692,4298.974,4281.41,1683035448.6504033
4342.949,4353.205,4297.821,4325.513,4351.923,4390.128,4376.795,4357.051,4337.949,4310.513,4248.974,4435.897,4279.103,4272.692,1683035448.6504033
4347.308,4362.692,4303.462,4332.564,4374.872,4407.436,4386.154,4365.769,4340.385,4325.641,4258.077,4450.897,4287.692,4280.128,1683035448.6813421
4355.897,4365.0,4306.154,4340.0,4383.846,4414.487,4397.564,4378.462,4369.359,4344.231,4263.333,4454.103,4297.949,4282.692,1683035448.6813421
4346.154,4359.615,4297.436,4331.667,4369.872,4392.949,4382.949,4368.077,4370.128,4325.513,4248.846,4436.282,4283.59,4271.41,1683035448.6813421
4338.846,4356.154,4299.615,4331.923,4363.205,4374.231,4371.667,4358.974,4338.974,4309.359,4247.308,4433.974,4274.744,4271.41,1683035448.6813421
4345.769,4357.051,4308.205,4341.538,4371.923,4384.103,4379.744,4361.41,4343.846,4328.077,4255.513,4441.795,4284.231,4280.385,1683035448.710211
4352.949,4368.205,4309.103,4338.333,4381.795,4409.359,4386.795,4364.487,4371.923,4338.59,4249.615,4444.231,4291.923,4283.077,1683035448.711208
4352.436,4379.103,4305.897,4335.0,4381.667,4426.538,4390.769,4370.641,4368.718,4327.949,4245.385,4446.41,4294.231,4280.128,1683035448.711208
4350.897,4369.744,4302.949,4340.128,4373.974,4427.436,4390.0,4375.385,4357.949,4331.282,4254.231,4446.923,4296.667,4279.487,1683035448.711208
4341.41,4351.026,4292.051,4328.59,4371.282,4410.513,4374.231,4360.769,4356.795,4328.462,4250.513,4433.974,4284.744,4275.513,1683035448.7486486
4339.487,4359.359,4292.308,4324.615,4383.974,4395.641,4371.026,4354.872,4349.872,4321.282,4249.487,4431.667,4278.718,4276.154,1683035448.7496448
4342.179,4370.0,4297.949,4335.513,4385.385,4390.897,4377.179,4362.821,4344.103,4327.051,4254.872,4438.077,4287.308,4278.718,1683035448.7496448
4329.359,4356.154,4287.308,4331.154,4374.872,4388.59,4366.667,4354.872,4342.179,4321.795,4242.179,4427.436,4282.436,4273.205,1683035448.7496448
4326.026,4356.41,4287.821,4328.59,4375.513,4393.462,4368.205,4351.282,4345.0,4312.949,4242.051,4427.308,4279.487,4274.231,1683035448.7705748
4347.692,4378.462,4309.103,4348.077,4382.179,4410.0,4390.769,4369.487,4358.462,4327.821,4260.0,4448.974,4299.615,4284.744,1683035448.7705748
4359.359,4381.154,4314.615,4356.026,4377.564,4418.205,4396.667,4381.41,4365.641,4346.41,4260.641,4459.744,4307.821,4285.897,1683035448.7705748
4337.692,4355.256,4294.359,4332.436,4359.744,4404.872,4378.718,4363.846,4351.923,4324.615,4240.0,4441.538,4285.128,4274.872,1683035448.7705748
4322.692,4343.205,4286.41,4323.846,4354.872,4386.538,4369.487,4350.256,4341.154,4295.897,4235.513,4428.462,4272.564,4272.436,1683035448.8084533
4334.103,4352.308,4296.154,4338.846,4369.615,4383.077,4373.462,4355.128,4343.846,4302.179,4249.744,4437.949,4280.897,4277.949,1683035448.8084533
4338.077,4354.359,4295.128,4338.59,4378.974,4391.41,4376.154,4359.615,4342.308,4319.103,4251.282,4441.795,4283.718,4273.462,1683035448.8084533
4325.128,4346.026,4282.692,4322.821,4370.769,4397.179,4372.436,4358.077,4336.923,4312.821,4238.462,4428.205,4276.923,4266.667,1683035448.8084533
4323.974,4347.564,4281.282,4330.385,4368.846,4401.41,4367.564,4354.359,4340.128,4306.667,4241.282,4427.436,4280.897,4272.051,1683035448.8380787
4345.256,4363.077,4300.769,4356.026,4383.59,4412.436,4375.385,4360.641,4348.846,4327.436,4261.923,4452.436,4301.795,4283.974,1683035448.8380787
4359.359,4367.949,4313.974,4356.667,4382.821,4412.821,4388.333,4368.462,4353.462,4338.718,4264.744,4462.436,4312.179,4283.846,1683035448.8380787
