AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4264.615,4286.154,4235.641,4278.205,4296.282,4297.564,4282.436,4585.256,4430.385,4396.667,4399.872,5487.308,4256.923,4190.0,1683488759.0675073
4264.872,4287.436,4235.256,4277.949,4296.41,4299.103,4282.436,4584.487,4429.359,4398.333,4399.231,5487.179,4257.179,4195.513,1683488759.0685043
4266.538,4288.59,4233.462,4278.077,4296.154,4287.308,4282.436,4585.0,4429.103,4395.385,4399.744,5488.462,4255.641,4199.872,1683488759.0685043
4265.769,4287.949,4234.231,4280.769,4296.154,4283.718,4282.436,4585.256,4429.744,4395.897,4400.128,5487.949,4256.026,4193.462,1683488759.0685043
4264.487,4286.282,4237.179,4281.667,4296.41,4288.974,4282.436,4584.359,4430.897,4396.026,4397.692,5488.333,4255.897,4192.949,1683488759.0685043
4265.0,4286.026,4236.282,4279.744,4294.359,4292.821,4282.436,4583.59,4431.026,4394.487,4396.795,5488.974,4255.0,4196.282,1683488759.0685043
4265.128,4285.769,4233.846,4278.59,4293.462,4295.513,4282.436,4582.821,4430.256,4395.0,4399.744,5487.179,4255.513,4193.205,1683488759.0685043
4264.615,4284.872,4234.744,4278.974,4296.154,4292.564,4282.436,4582.564,4430.128,4395.0,4401.154,5486.923,4256.795,4193.59,1683488759.0695007
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1683488759.0724907
4265.128,4285.128,4235.128,4280.128,4293.59,4293.974,4282.436,4583.718,4430.256,4395.0,4399.359,5489.615,4256.41,4190.0,1683488759.1173403
4264.615,4286.41,4235.513,4278.462,4298.333,4293.205,4282.436,4582.308,4430.256,4395.256,4402.051,5487.564,4253.077,4196.667,1683488759.118337
4266.026,4288.718,4234.487,4280.897,4295.0,4287.051,4282.308,4582.564,4430.0,4394.872,4398.205,5486.154,4255.641,4194.359,1683488759.118337
