AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
3774.487,5376.795,3991.923,1131.923,988.205,4050.641,4863.59,5032.949,4968.974,7599.231,916.154,4345.769,3439.615,3548.846,1683039050.7011044
3320.641,5159.359,3529.872,979.872,814.487,3785.513,4861.538,6441.282,4969.359,7599.231,997.308,4186.282,3396.41,3236.795,1683039050.7011044
3108.462,5349.872,3300.513,1125.256,948.974,3976.282,4859.744,4773.974,4968.077,7599.231,888.59,3647.821,3430.128,2954.359,1683039050.7020996
3494.231,5824.103,3687.821,1506.795,1321.154,4486.795,4855.769,1780.769,4973.333,7599.231,796.795,3527.179,3672.564,3174.487,1683039050.7020996
3651.923,5937.949,3859.231,1636.923,1440.256,4611.41,4850.385,1526.154,4983.974,7599.231,847.949,3702.949,3827.436,3334.103,1683039050.7020996
3574.359,5909.744,3781.538,1646.026,1451.538,4568.59,4847.564,2006.667,4987.436,7599.231,887.436,3703.205,3838.974,3280.513,1683039050.752307
3743.718,6040.641,3949.231,1758.077,1564.359,4703.333,4846.41,1319.359,4983.59,7599.231,893.077,3726.923,3908.205,3394.872,1683039050.7532148
3822.308,6067.949,4033.205,1792.821,1604.487,4750.641,4847.179,1231.282,4987.692,7599.231,911.667,3808.718,3947.949,3476.538,1683039050.753711
3713.59,6012.436,3926.41,1752.821,1576.026,4691.923,4845.641,1556.538,4998.205,7599.231,908.462,3761.026,3893.205,3398.462,1683039050.753711
3742.436,6050.0,3957.179,1770.897,1598.846,4708.333,4843.205,1459.487,5001.923,7599.231,935.897,3770.769,3936.41,3418.59,1683039050.7908576
3771.282,6069.487,3986.538,1788.718,1625.769,4730.513,4841.154,1412.564,5001.026,7599.231,957.949,3804.872,4010.769,3443.846,1683039050.7913527
3807.436,6049.744,4024.872,1786.282,1627.821,4730.769,4836.026,1421.41,5005.0,7599.231,924.359,3836.41,3986.923,3472.051,1683039050.7920315
3834.359,6054.231,4055.769,1795.0,1632.564,4737.692,4831.795,1437.692,5012.692,7599.231,931.795,3866.41,3983.846,3493.974,1683039050.7923014
3828.333,6072.051,4050.256,1807.821,1641.667,4738.077,4831.538,1458.077,5017.949,7599.231,960.769,3870.385,4021.667,3483.462,1683039050.820167
3845.128,6074.487,4069.359,1808.077,1645.641,4725.385,4831.154,1475.641,5019.744,7599.231,956.795,3893.974,4021.41,3501.795,1683039050.820801
3837.179,6069.231,4063.462,1799.103,1643.846,4714.744,4828.462,1491.538,5020.385,7599.231,966.795,3897.564,4007.949,3507.436,1683039050.820801
