AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4362.436,4391.154,4324.231,4373.59,4380.769,4377.949,4392.692,4369.103,4346.282,4320.641,4339.872,4467.436,4336.154,4325.641,1683039837.8285694
4355.256,4381.154,4321.923,4366.154,4377.949,4379.744,4387.821,4361.538,4342.821,4313.59,4329.487,4460.385,4319.103,4312.949,1683039837.8285694
4350.128,4367.949,4320.897,4354.487,4362.051,4369.487,4372.821,4346.667,4332.692,4309.103,4311.667,4452.308,4303.205,4303.462,1683039837.8290653
4355.256,4377.308,4323.333,4357.051,4359.231,4355.641,4367.051,4342.179,4327.949,4297.308,4316.026,4452.436,4310.0,4310.641,1683039837.8509653
4355.897,4387.051,4320.641,4361.795,4370.513,4353.077,4373.974,4349.615,4336.795,4296.667,4325.897,4457.564,4313.59,4313.59,1683039837.8509653
4342.051,4369.487,4308.205,4347.564,4365.897,4364.359,4374.231,4350.128,4338.333,4307.051,4312.308,4448.077,4298.846,4298.718,1683039837.8509653
4335.513,4352.051,4303.974,4337.051,4353.718,4368.59,4370.128,4342.179,4332.051,4307.308,4301.667,4435.641,4290.0,4290.256,1683039837.8509653
4341.667,4364.359,4310.769,4348.333,4361.667,4360.128,4370.128,4342.308,4337.949,4307.564,4315.385,4443.077,4299.103,4299.744,1683039837.8881001
4332.179,4360.641,4305.769,4341.282,4360.641,4342.564,4356.795,4335.641,4335.641,4296.795,4309.872,4433.077,4292.821,4293.718,1683039837.8881001
4320.641,4335.256,4295.769,4323.462,4349.103,4345.256,4351.154,4330.385,4322.179,4281.795,4290.513,4413.846,4278.718,4280.641,1683039837.8881001
4329.231,4340.641,4300.385,4334.744,4357.179,4344.615,4363.077,4341.41,4326.41,4283.205,4297.436,4425.0,4285.128,4286.667,1683039837.8881001
4340.897,4362.821,4309.231,4351.667,4371.41,4325.897,4366.282,4347.564,4341.282,4298.59,4311.923,4441.154,4300.641,4297.564,1683039837.9187727
4348.462,4371.923,4314.231,4356.667,4372.308,4362.564,4377.821,4358.333,4350.897,4336.154,4327.436,4453.462,4319.231,4312.051,1683039837.9187727
4353.205,4371.667,4314.103,4358.077,4370.256,4409.744,4394.103,4369.872,4352.308,4356.538,4338.846,4463.077,4329.359,4317.436,1683039837.9187727
4343.59,4364.872,4309.744,4353.846,4365.769,4383.59,4378.846,4352.821,4341.154,4309.487,4326.026,4450.641,4316.667,4304.231,1683039837.9187727
4337.949,4362.949,4311.667,4351.795,4361.41,4359.103,4364.744,4336.154,4333.077,4282.179,4309.359,4442.436,4308.205,4298.974,1683039837.948277
4344.231,4365.256,4313.205,4352.564,4361.026,4366.026,4374.744,4344.103,4340.897,4319.487,4301.923,4453.333,4311.923,4303.077,1683039837.948277
4336.154,4357.308,4305.385,4343.846,4360.256,4350.897,4367.436,4339.744,4342.949,4333.333,4285.513,4448.718,4302.821,4296.154,1683039837.948277
4328.974,4350.513,4304.103,4338.333,4358.077,4351.41,4348.846,4324.103,4332.308,4312.564,4275.256,4432.949,4291.795,4290.769,1683039837.948277
4333.846,4352.821,4307.692,4341.41,4353.846,4366.538,4349.103,4323.077,4325.513,4290.0,4279.231,4430.128,4294.103,4293.077,1683039837.979632
